"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","3854","475","2575","336","2575","336","2458","286","117","103","0","12","1279","395",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","3398","339","2407","314","2407","314","2308","311","99","82","0","12","991","193",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","3110","472","1757","397","1757","397","1383","269","374","248","0","12","1353","395",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","2308","476","1694","468","1694","468","1558","428","136","188","0","12","614","125",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","1840","223","1286","223","1286","223","1254","225","32","27","0","12","554","96",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","2318","299","1800","282","1800","282","1707","302","93","78","0","12","518","139",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","4330","691","2233","492","2233","492","1886","418","347","153","0","17","2097","502",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","2546","459","1316","387","1316","387","1225","371","91","53","0","12","1230","243",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","3878","438","2965","442","2965","442","2819","435","146","111","0","17","913","234",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","2141","372","1131","215","1131","215","1105","204","26","32","0","12","1010","249",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","5050","817","3819","771","3780","772","3653","766","127","85","39","63","1231","338",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","5041","549","3499","530","3499","530","3440","529","59","38","0","17","1542","235",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","3614","532","1962","413","1962","413","1785","405","177","94","0","12","1652","296",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","5549","651","3934","505","3896","517","3774","497","122","73","38","59","1615","368",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","3601","509","2690","458","2678","455","2510","389","168","111","12","19","911","181",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","2563","380","1713","360","1713","360","1660","337","53","57","0","12","850","289",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","2990","508","1917","360","1917","360","1917","360","0","12","0","12","1073","254",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","3987","516","2537","427","2537","427","2354","415","183","145","0","12","1450","307",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","1893","347","1169","243","1169","243","1140","233","29","33","0","12","724","188",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","4390","553","2890","427","2890","427","2712","423","178","128","0","17","1500","395",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","3911","362","2618","288","2618","288","2484","293","134","74","0","12","1293","239",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","2994","429","1790","390","1790","390","1744","384","46","35","0","12","1204","235",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","1616","219","898","153","898","153","886","155","12","14","0","12","718","146",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","5064","482","2549","296","2549","296","2451","269","98","80","0","17","2515","487",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","2392","280","1239","206","1239","206","1222","213","17","21","0","12","1153","196",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","2489","290","1469","183","1469","183","1402","178","67","44","0","12","1020","157",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","3894","288","2422","259","2422","259","2339","244","83","80","0","17","1472","264",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","1574","138","823","112","823","112","781","110","42","25","0","12","751","102",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","3544","375","1873","229","1873","229","1805","215","68","43","0","12","1671","290",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","1880","207","1066","194","1066","194","1057","194","9","14","0","12","814","170",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","3387","371","2141","319","2141","319","2048","302","93","60","0","12","1246","206",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","4120","341","2450","294","2450","294","2314","285","136","56","0","17","1670","255",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","3389","430","2548","453","2548","453","2500","455","48","30","0","12","841","138",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","2890","333","1499","203","1499","203","1473","206","26","25","0","12","1391","263",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","3206","322","1896","221","1896","221","1772","207","124","52","0","12","1310","216",
"1400000US17031801400","Census Tract 8014, Cook County, Illinois","2416","143","1429","149","1429","149","1387","147","42","33","0","12","987","215",
"1400000US17031801500","Census Tract 8015, Cook County, Illinois","4788","505","2704","468","2704","468","2600","484","104","74","0","17","2084","351",
"1400000US17031801601","Census Tract 8016.01, Cook County, Illinois","3337","313","1900","265","1900","265","1841","268","59","36","0","12","1437","203",
"1400000US17031801603","Census Tract 8016.03, Cook County, Illinois","3108","380","1902","314","1902","314","1817","304","85","57","0","12","1206","199",
"1400000US17031801605","Census Tract 8016.05, Cook County, Illinois","4452","717","2438","402","2438","402","2426","400","12","21","0","17","2014","467",
"1400000US17031801606","Census Tract 8016.06, Cook County, Illinois","5970","1103","3667","633","3614","622","3557","620","57","44","53","72","2303","635",
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","4373","405","2803","372","2802","372","2755","381","47","33","1","3","1570","231",
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","5568","432","2859","394","2859","394","2792","394","67","66","0","17","2709","379",
"1400000US17031801701","Census Tract 8017.01, Cook County, Illinois","2585","369","1792","191","1792","191","1730","179","62","48","0","12","793","300",
"1400000US17031801702","Census Tract 8017.02, Cook County, Illinois","3404","529","2231","277","2231","277","2163","268","68","45","0","12","1173","316",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","5016","713","2642","524","2642","524","2627","528","15","33","0","17","2374","374",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","3759","450","2007","269","2007","269","1911","261","96","48","0","12","1752","311",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","2885","393","1827","370","1827","370","1824","369","3","12","0","12","1058","207",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","4027","445","2539","281","2539","281","2471","287","68","41","0","17","1488","293",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","1759","157","1093","114","1093","114","1007","109","86","54","0","12","666","146",
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","4027","663","2629","409","2629","409","2341","416","288","270","0","17","1398","452",
"1400000US17031802100","Census Tract 8021, Cook County, Illinois","2478","262","1496","154","1496","154","1455","151","41","38","0","12","982","226",
"1400000US17031802200","Census Tract 8022, Cook County, Illinois","3818","500","2442","478","2442","478","2333","475","109","83","0","12","1376","207",
"1400000US17031802300","Census Tract 8023, Cook County, Illinois","4223","497","2353","267","2339","268","2253","257","86","80","14","22","1870","419",
"1400000US17031802402","Census Tract 8024.02, Cook County, Illinois","5365","885","3106","350","3040","342","2993","338","47","47","66","110","2259","829",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","1214","131","805","108","805","108","757","101","48","43","0","12","409","72",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","6323","843","4455","692","4455","692","4348","714","107","86","0","17","1868","422",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","5649","1098","3935","977","3935","977","3688","968","247","173","0","17","1714","316",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","5276","557","3652","527","3652","527","3486","413","166","150","0","17","1624","250",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","4918","542","3746","502","3746","502","3683","496","63","58","0","17","1172","216",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","2006","278","1572","203","1572","203","1535","203","37","28","0","12","434","120",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","6028","698","4069","561","4069","561","3867","619","202","129","0","17","1959","333",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","899","106","518","79","518","79","493","77","25","31","0","12","381","91",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","5015","371","3006","374","3006","374","2875","353","131","96","0","17","2009","301",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","5011","485","3991","466","3991","466","3933","464","58","52","0","17","1020","239",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","1718","413","995","261","995","261","980","261","15","12","0","12","723","289",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","5244","604","3494","359","3494","359","3304","358","190","185","0","17","1750","464",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","3814","576","2222","287","2222","287","2156","276","66","46","0","12","1592","502",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","3612","312","2637","289","2637","289","2503","276","134","81","0","12","975","136",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","4957","479","3568","457","3568","457","3493","466","75","49","0","17","1389","233",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","4474","448","2855","302","2855","302","2741","314","114","103","0","17","1619","281",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","2120","377","1599","367","1599","367","1499","319","100","85","0","12","521","117",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","4269","516","2783","327","2783","327","2663","315","120","66","0","17","1486","410",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","3695","398","2505","308","2505","308","2407","253","98","83","0","12","1190","235",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","3665","302","2752","287","2752","287","2607","273","145","94","0","12","913","190",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","1713","239","1238","200","1238","200","1180","198","58","39","0","12","475","168",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","4572","792","3172","751","3172","751","3140","752","32","36","0","17","1400","241",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","2634","237","2043","253","2043","253","1986","253","57","41","0","12","591","150",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","3799","416","2415","417","2415","417","2332","409","83","44","0","12","1384","206",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","1928","283","1284","225","1284","225","1274","225","10","9","0","12","644","137",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","4546","375","3341","292","3341","292","3294","298","47","46","0","17","1205","271",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","2534","296","1752","240","1752","240","1625","194","127","83","0","12","782","158",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","4187","570","2265","425","2265","425","2198","425","67","49","0","17","1922","388",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","4899","560","3519","516","3519","516","3429","522","90","53","0","17","1380","234",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","4631","470","2990","430","2990","430","2925","425","65","56","0","17","1641","266",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","4456","478","3019","440","3005","442","2805","404","200","122","14","24","1437","247",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","5067","352","3288","259","3288","259","3243","255","45","63","0","17","1779","283",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","3598","450","2208","286","2208","286","2120","244","88","80","0","12","1390","297",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","5305","499","3777","425","3777","425","3572","394","205","119","0","17","1528","304",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","3555","391","2639","361","2639","361","2528","381","111","64","0","12","916","168",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","5936","914","4251","826","4251","826","3978","746","273","195","0","17","1685","326",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","4903","981","3718","673","3718","673","3649","671","69","64","0","17","1185","467",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","2532","241","2055","234","2055","234","1911","233","144","107","0","12","477","119",
"1400000US17031803613","Census Tract 8036.13, Cook County, Illinois","2311","530","1900","452","1900","452","1769","440","131","95","0","12","411","258",
"1400000US17031803614","Census Tract 8036.14, Cook County, Illinois","3486","367","2839","342","2839","342","2670","317","169","135","0","12","647","185",
"1400000US17031803615","Census Tract 8036.15, Cook County, Illinois","1853","306","1433","311","1433","311","1376","315","57","53","0","12","420","149",
"1400000US17031803616","Census Tract 8036.16, Cook County, Illinois","3798","820","2967","816","2967","816","2945","814","22","35","0","17","831","219",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","2170","298","1729","280","1721","276","1653","263","68","55","8","13","441","128",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","4869","687","3358","394","3340","396","3171","396","169","94","18","28","1511","431",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","3617","384","2596","358","2596","358","2525","364","71","41","0","12","1021","165",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","3193","313","2313","265","2313","265","2168","241","145","111","0","12","880","160",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","2657","356","2030","359","2030","359","1971","336","59","62","0","12","627","139",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","3966","491","2637","319","2637","319","2439","307","198","108","0","12","1329","423",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","5285","395","3167","332","3167","332","3057","329","110","80","0","17","2118","289",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","4033","485","2723","332","2717","331","2639","320","78","56","6","10","1310","271",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","3252","423","2215","360","2208","358","2184","358","24","23","7","11","1037","218",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","5738","784","4295","634","4295","634","4025","504","270","195","0","17","1443","413",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","3036","267","2486","257","2477","257","2224","235","253","117","9","15","550","112",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","2409","379","1454","346","1454","346","1445","345","9","14","0","12","955","217",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","6014","644","3800","508","3800","508","3708","516","92","87","0","17","2214","457",
"1400000US17031804203","Census Tract 8042.03, Cook County, Illinois","2344","267","1311","250","1311","250","1284","244","27","33","0","12","1033","191",
"1400000US17031804204","Census Tract 8042.04, Cook County, Illinois","3888","361","2235","364","2235","364","2158","371","77","57","0","17","1653","270",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","6111","1009","4590","1051","4590","1051","4454","1065","136","82","0","17","1521","490",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","5141","1055","2973","480","2973","480","2901","480","72","42","0","17","2168","863",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","4212","455","3087","369","3087","369","2990","383","97","89","0","17","1125","220",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","2419","255","1760","221","1760","221","1702","230","58","32","0","12","659","220",
"1400000US17031804312","Census Tract 8043.12, Cook County, Illinois","1664","350","857","179","857","179","857","179","0","12","0","12","807","280",
"1400000US17031804313","Census Tract 8043.13, Cook County, Illinois","4755","642","3308","457","3308","457","3238","454","70","53","0","17","1447","303",
"1400000US17031804314","Census Tract 8043.14, Cook County, Illinois","1032","193","775","191","775","191","775","191","0","12","0","12","257","90",
"1400000US17031804315","Census Tract 8043.15, Cook County, Illinois","1937","386","1290","379","1290","379","1183","316","107","102","0","12","647","147",
"1400000US17031804316","Census Tract 8043.16, Cook County, Illinois","4021","510","2804","408","2804","408","2711","408","93","65","0","12","1217","342",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","5247","726","3775","591","3775","591","3446","555","329","248","0","17","1472","358",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","4601","581","3295","403","3295","403","3119","363","176","123","0","17","1306","295",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","2596","516","1639","338","1639","338","1531","314","108","90","0","12","957","252",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","4454","585","3127","425","3127","425","2994","412","133","79","0","17","1327","389",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","2545","410","1796","340","1796","340","1776","334","20","18","0","12","749","190",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","4179","562","2574","418","2574","418","2501","412","73","49","0","12","1605","253",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","1754","227","1325","214","1325","214","1245","204","80","84","0","12","429","88",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","4931","562","3318","444","3318","444","3203","447","115","85","0","17","1613","365",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","4102","526","3016","427","3016","427","2701","420","315","163","0","17","1086","214",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","1713","244","1182","193","1182","193","1166","191","16","17","0","12","531","133",
"1400000US17031804512","Census Tract 8045.12, Cook County, Illinois","2486","438","1846","369","1846","369","1728","319","118","111","0","12","640","244",
"1400000US17031804513","Census Tract 8045.13, Cook County, Illinois","3166","536","2081","458","2081","458","1971","414","110","122","0","12","1085","300",
"1400000US17031804514","Census Tract 8045.14, Cook County, Illinois","4107","1063","2436","329","2436","329","2371","325","65","68","0","17","1671","879",
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","5050","660","3736","459","3736","459","3630","443","106","115","0","17","1314","382",
"1400000US17031804606","Census Tract 8046.06, Cook County, Illinois","5571","452","3699","364","3699","364","3580","347","119","67","0","17","1872","304",
"1400000US17031804607","Census Tract 8046.07, Cook County, Illinois","6033","503","3943","363","3943","363","3829","359","114","76","0","17","2090","473",
"1400000US17031804608","Census Tract 8046.08, Cook County, Illinois","2625","328","1789","295","1783","295","1722","291","61","36","6","11","836","163",
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","4607","512","3440","542","3440","542","3221","511","219","122","0","17","1167","226",
"1400000US17031804610","Census Tract 8046.10, Cook County, Illinois","2058","273","1402","212","1402","212","1356","208","46","32","0","12","656","141",
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","3242","264","2130","248","2130","248","2065","248","65","37","0","12","1112","155",
"1400000US17031804701","Census Tract 8047.01, Cook County, Illinois","4852","481","3108","355","3108","355","2948","358","160","103","0","17","1744","314",
"1400000US17031804705","Census Tract 8047.05, Cook County, Illinois","3641","417","2636","385","2636","385","2583","381","53","35","0","12","1005","209",
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","1719","156","1280","138","1280","138","1217","129","63","45","0","12","439","95",
"1400000US17031804709","Census Tract 8047.09, Cook County, Illinois","6088","937","4084","721","4048","724","3880","700","168","136","36","52","2004","365",
"1400000US17031804710","Census Tract 8047.10, Cook County, Illinois","3042","259","2217","217","2217","217","2164","216","53","31","0","12","825","184",
"1400000US17031804711","Census Tract 8047.11, Cook County, Illinois","5656","569","3970","475","3970","475","3722","448","248","125","0","17","1686","338",
"1400000US17031804712","Census Tract 8047.12, Cook County, Illinois","3880","289","2915","258","2915","258","2759","264","156","74","0","17","965","138",
"1400000US17031804713","Census Tract 8047.13, Cook County, Illinois","4275","688","3204","557","3204","557","3074","511","130","144","0","17","1071","306",
"1400000US17031804714","Census Tract 8047.14, Cook County, Illinois","2528","337","1859","302","1859","302","1750","294","109","60","0","12","669","100",
"1400000US17031804715","Census Tract 8047.15, Cook County, Illinois","2882","546","1774","329","1774","329","1707","327","67","45","0","12","1108","376",
"1400000US17031804716","Census Tract 8047.16, Cook County, Illinois","3584","330","2436","253","2436","253","2332","237","104","55","0","12","1148","198",
"1400000US17031804803","Census Tract 8048.03, Cook County, Illinois","3853","499","2707","437","2707","437","2622","431","85","68","0","17","1146","198",
"1400000US17031804804","Census Tract 8048.04, Cook County, Illinois","5099","632","3612","398","3612","398","3574","399","38","45","0","17","1487","470",
"1400000US17031804805","Census Tract 8048.05, Cook County, Illinois","5365","636","3481","398","3481","398","3366","394","115","67","0","17","1884","591",
"1400000US17031804806","Census Tract 8048.06, Cook County, Illinois","2824","400","2002","361","2002","361","1865","330","137","85","0","12","822","185",
"1400000US17031804807","Census Tract 8048.07, Cook County, Illinois","4230","440","2889","360","2889","360","2873","360","16","19","0","17","1341","279",
"1400000US17031804808","Census Tract 8048.08, Cook County, Illinois","2153","397","1545","306","1545","306","1488","311","57","31","0","12","608","158",
"1400000US17031804809","Census Tract 8048.09, Cook County, Illinois","3393","334","2334","289","2334","289","2250","290","84","47","0","12","1059","159",
"1400000US17031804810","Census Tract 8048.10, Cook County, Illinois","5392","643","3576","529","3576","529","3549","529","27","32","0","17","1816","443",
"1400000US17031804901","Census Tract 8049.01, Cook County, Illinois","4632","417","3268","328","3268","328","3190","313","78","69","0","17","1364","252",
"1400000US17031804902","Census Tract 8049.02, Cook County, Illinois","5211","653","3029","321","3029","321","2910","283","119","88","0","17","2182","585",
"1400000US17031805001","Census Tract 8050.01, Cook County, Illinois","3825","394","2497","301","2497","301","2437","302","60","46","0","12","1328","228",
"1400000US17031805002","Census Tract 8050.02, Cook County, Illinois","5531","510","3661","429","3661","429","3516","432","145","94","0","17","1870","358",
"1400000US17031805105","Census Tract 8051.05, Cook County, Illinois","5415","268","3820","357","3820","357","3728","361","92","88","0","17","1595","288",
"1400000US17031805106","Census Tract 8051.06, Cook County, Illinois","2377","433","1473","287","1473","287","1432","283","41","39","0","12","904","261",
"1400000US17031805107","Census Tract 8051.07, Cook County, Illinois","4909","613","3868","569","3868","569","3681","573","187","108","0","17","1041","294",
"1400000US17031805108","Census Tract 8051.08, Cook County, Illinois","4673","596","3646","523","3646","523","3468","530","178","133","0","17","1027","301",
"1400000US17031805109","Census Tract 8051.09, Cook County, Illinois","3579","421","2038","341","2038","341","2002","345","36","29","0","12","1541","194",
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","3854","705","2327","478","2327","478","2301","479","26","23","0","12","1527","306",
"1400000US17031805111","Census Tract 8051.11, Cook County, Illinois","5748","645","4196","599","4196","599","4073","605","123","101","0","17","1552","319",
"1400000US17031805112","Census Tract 8051.12, Cook County, Illinois","2548","261","1590","190","1590","190","1561","183","29","23","0","12","958","165",
"1400000US17031805201","Census Tract 8052.01, Cook County, Illinois","3380","409","1825","330","1825","330","1754","327","71","42","0","12","1555","253",
"1400000US17031805202","Census Tract 8052.02, Cook County, Illinois","3251","361","2175","320","2175","320","2115","332","60","55","0","12","1076","193",
"1400000US17031805301","Census Tract 8053.01, Cook County, Illinois","2394","306","1533","220","1533","220","1488","211","45","38","0","12","861","219",
"1400000US17031805302","Census Tract 8053.02, Cook County, Illinois","3065","262","1744","222","1744","222","1725","218","19","19","0","12","1321","277",
"1400000US17031805401","Census Tract 8054.01, Cook County, Illinois","3585","582","2332","496","2332","496","2228","502","104","62","0","12","1253","266",
"1400000US17031805402","Census Tract 8054.02, Cook County, Illinois","3659","377","2651","310","2651","310","2627","309","24","27","0","12","1008","236",
"1400000US17031805501","Census Tract 8055.01, Cook County, Illinois","2940","398","1874","317","1874","317","1823","315","51","33","0","12","1066","205",
"1400000US17031805502","Census Tract 8055.02, Cook County, Illinois","3142","318","2096","302","2096","302","2047","309","49","44","0","12","1046","146",
"1400000US17031805600","Census Tract 8056, Cook County, Illinois","3414","281","2105","196","2105","196","2050","196","55","35","0","12","1309","219",
"1400000US17031805701","Census Tract 8057.01, Cook County, Illinois","3686","342","2469","305","2469","305","2395","308","74","41","0","12","1217","184",
"1400000US17031805702","Census Tract 8057.02, Cook County, Illinois","1618","213","1137","186","1137","186","1116","188","21","16","0","12","481","86",
"1400000US17031805801","Census Tract 8058.01, Cook County, Illinois","1932","232","1153","155","1153","155","1101","143","52","39","0","12","779","202",
"1400000US17031805802","Census Tract 8058.02, Cook County, Illinois","3694","411","2574","328","2565","326","2475","298","90","63","9","13","1120","216",
"1400000US17031805901","Census Tract 8059.01, Cook County, Illinois","3660","425","2133","257","2133","257","2055","252","78","66","0","12","1527","374",
"1400000US17031805902","Census Tract 8059.02, Cook County, Illinois","4928","566","3045","525","3045","525","2848","489","197","176","0","17","1883","262",
"1400000US17031806001","Census Tract 8060.01, Cook County, Illinois","4885","689","3499","602","3499","602","3342","584","157","109","0","17","1386","345",
"1400000US17031806002","Census Tract 8060.02, Cook County, Illinois","5446","563","3350","572","3350","572","3236","561","114","89","0","17","2096","461",
"1400000US17031806004","Census Tract 8060.04, Cook County, Illinois","7160","1171","4511","764","4511","764","4189","737","322","204","0","17","2649","577",
"1400000US17031806005","Census Tract 8060.05, Cook County, Illinois","2873","646","2135","639","2135","639","2127","638","8","19","0","12","738","266",
"1400000US17031806006","Census Tract 8060.06, Cook County, Illinois","4125","554","2411","381","2411","381","2319","364","92","63","0","12","1714","470",
"1400000US17031806102","Census Tract 8061.02, Cook County, Illinois","3144","351","2083","244","2083","244","1965","245","118","63","0","12","1061","191",
"1400000US17031806103","Census Tract 8061.03, Cook County, Illinois","4397","631","2775","397","2775","397","2702","391","73","41","0","17","1622","373",
"1400000US17031806104","Census Tract 8061.04, Cook County, Illinois","3572","406","2540","399","2540","399","2313","349","227","149","0","12","1032","254",
"1400000US17031806201","Census Tract 8062.01, Cook County, Illinois","3715","358","2539","300","2539","300","2406","262","133","105","0","12","1176","261",
"1400000US17031806202","Census Tract 8062.02, Cook County, Illinois","4358","663","2944","642","2944","642","2806","490","138","211","0","17","1414","311",
"1400000US17031806300","Census Tract 8063, Cook County, Illinois","3532","337","2498","245","2478","246","2300","211","178","95","20","31","1034","225",
"1400000US17031806400","Census Tract 8064, Cook County, Illinois","1831","202","1318","207","1318","207","1290","207","28","21","0","12","513","94",
"1400000US17031806501","Census Tract 8065.01, Cook County, Illinois","2003","344","1228","250","1228","250","1136","223","92","58","0","12","775","192",
"1400000US17031806502","Census Tract 8065.02, Cook County, Illinois","3191","313","2139","231","2139","231","1941","180","198","144","0","12","1052","232",
"1400000US17031806600","Census Tract 8066, Cook County, Illinois","2797","399","2054","336","2054","336","2033","333","21","19","0","12","743","150",
"1400000US17031806700","Census Tract 8067, Cook County, Illinois","3006","339","1817","216","1817","216","1763","211","54","47","0","12","1189","263",
"1400000US17031806801","Census Tract 8068.01, Cook County, Illinois","3491","452","1852","398","1852","398","1756","374","96","59","0","12","1639","226",
"1400000US17031806802","Census Tract 8068.02, Cook County, Illinois","2221","334","1327","248","1327","248","1269","237","58","60","0","12","894","222",
"1400000US17031806900","Census Tract 8069, Cook County, Illinois","4472","562","2493","364","2493","364","2376","369","117","78","0","17","1979","425",
"1400000US17031807000","Census Tract 8070, Cook County, Illinois","4388","659","2970","429","2970","429","2794","407","176","125","0","17","1418","389",
"1400000US17031807100","Census Tract 8071, Cook County, Illinois","2522","318","1553","249","1553","249","1515","250","38","39","0","12","969","248",
"1400000US17031807200","Census Tract 8072, Cook County, Illinois","4254","441","2853","396","2853","396","2682","389","171","80","0","17","1401","237",
"1400000US17031807300","Census Tract 8073, Cook County, Illinois","6284","804","4077","655","4077","655","3923","639","154","90","0","17","2207","329",
"1400000US17031807400","Census Tract 8074, Cook County, Illinois","4910","575","3059","417","3035","418","2970","417","65","57","24","29","1851","439",
